id,rule_id,original_rule_id,xPath,parent,realName,ECA,operator,nextOperator,value,completeName
356,137,75ddb41b-a56a-4714-95c0-e67b73f8f6c0,applianceState/LivingRoom/@scene,livingroom,relax,action,OPERATOR,sequential,invokeFunctions:lightScene,livingroom-relax
357,137,75ddb41b-a56a-4714-95c0-e67b73f8f6c0,Alarms,alarms,alarms,action,OPERATOR,none,You have to train for at least 60 minutes a day!,alarms-alarms
358,138,c5ebabfc-035e-4a88-9ed2-4a9ddbf0316a,environment/twentyFourHoursWeatherForecast/@rain,twentyfourhoursweatherforecast,rain,condition,equal,and,true,twentyfourhoursweatherforecast-rain
359,138,c5ebabfc-035e-4a88-9ed2-4a9ddbf0316a,technology/light/@state,greatluminaire,state,condition,equal,rule,ON,greatluminaire-state
360,138,c5ebabfc-035e-4a88-9ed2-4a9ddbf0316a,Alarms,alarms,alarms,action,OPERATOR,sequential,Remember that tomorrow will rain,alarms-alarms
361,138,c5ebabfc-035e-4a88-9ed2-4a9ddbf0316a,applianceState/LivingRoom/lightColor,livingroom,hue color light living room,action,OPERATOR,none,update:lightColor,livingroom-hue color light living room
362,139,9ed3bc76-63e3-4557-b4d8-30f643001b00,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,condition,outside,and,BEDROOM,relativeposition-typeofproximity
363,139,9ed3bc76-63e3-4557-b4d8-30f643001b00,technology/light/@state,bedroomlight,state,event,equal,rule,ON,bedroomlight-state
364,139,9ed3bc76-63e3-4557-b4d8-30f643001b00,Reminders,reminders,reminders,action,OPERATOR,sequential,you turned on the light by mistake,reminders-reminders
365,139,9ed3bc76-63e3-4557-b4d8-30f643001b00,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bedroom-alllight
366,140,b3930e5c-ecc7-4c1f-80db-1243f73975f1,technology/appliance/@door,fridge,door,condition,equal,rule,OPEN,fridge-door
367,140,b3930e5c-ecc7-4c1f-80db-1243f73975f1,Reminders,reminders,reminders,action,OPERATOR,none,Close fridge's door,reminders-reminders
368,141,88efecda-a904-43b3-ba36-a14fa85819a4,environment/currentWeather/@rain,currentweather,rain,event,equal,and,true,currentweather-rain
369,141,88efecda-a904-43b3-ba36-a14fa85819a4,environment/@doorWindowSensor,livingroom,windowsensor,condition,equal,rule,OPEN,livingroom-windowsensor
370,141,88efecda-a904-43b3-ba36-a14fa85819a4,Alarms,alarms,alarms,action,OPERATOR,none,Close the windows,alarms-alarms
371,142,0320272e-e5b4-457f-aa91-5b3f2ad04739,user/activity/@medicationName,activity,medicationname,condition,equal,rule,cardio aspirina,activity-medicationname
372,142,0320272e-e5b4-457f-aa91-5b3f2ad04739,applianceState/Kitchen/lightColor,kitchen,hue color light kitchen,action,OPERATOR,sequential,update:lightColor,kitchen-hue color light kitchen
373,142,0320272e-e5b4-457f-aa91-5b3f2ad04739,Alarms,alarms,alarms,action,OPERATOR,none,Cardioaspirina,alarms-alarms
374,143,e3099047-1609-47df-a4b1-85048dc68f64,environment/@temperatureLevel,bedroom,temperaturelevel,condition,lessthen,and,13,bedroom-temperaturelevel
375,143,e3099047-1609-47df-a4b1-85048dc68f64,technology/light/@color,bedroomlight,color,condition,equal,rule,AZURE,bedroomlight-color
376,143,e3099047-1609-47df-a4b1-85048dc68f64,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,sequential,invokeFunctions:changeApplianceState,bedroom-alllight
377,143,e3099047-1609-47df-a4b1-85048dc68f64,Alarms,alarms,alarms,action,OPERATOR,none,Low temperature in bedroom,alarms-alarms
378,144,4c37de97-efeb-4931-a58a-5320bc38d674,user/activity/@wakingup,activity,wakingup,event,equal,and,true,activity-wakingup
379,144,4c37de97-efeb-4931-a58a-5320bc38d674,technology/light/@state,bedroomportablelight,state,condition,equal,rule,ON,bedroomportablelight-state
380,144,4c37de97-efeb-4931-a58a-5320bc38d674,Reminders,reminders,reminders,action,OPERATOR,sequential,Wake up,reminders-reminders
381,144,4c37de97-efeb-4931-a58a-5320bc38d674,applianceState/Bathroom/allLight,bathroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bathroom-alllight
382,145,7fbb444a-d9b5-41ca-aee7-ea69eda933c3,technology/appliance/@door,fridge,door,condition,equal,rule,OPEN,fridge-door
383,145,7fbb444a-d9b5-41ca-aee7-ea69eda933c3,Reminders,reminders,reminders,action,OPERATOR,none,Remember to close the fridge,reminders-reminders
384,146,a4dc5633-cefb-476e-a931-36c758044ec1,environment/currentWeather/@outdoorCondition,currentweather,outdoorcondition,event,equal,and,THUNDERSTORM,currentweather-outdoorcondition
385,146,a4dc5633-cefb-476e-a931-36c758044ec1,environment/@doorWindowSensor,livingroom,windowsensor,condition,equal,rule,OPEN,livingroom-windowsensor
386,146,a4dc5633-cefb-476e-a931-36c758044ec1,Reminders,reminders,reminders,action,OPERATOR,none,Remember to close the windows,reminders-reminders
387,147,68cc4a0d-f52e-4c77-b37d-175080a8254e,environment/@doorWindowSensor,entrance,doorsensor,condition,equal,rule,CLOSE,entrance-windowsensor
388,147,68cc4a0d-f52e-4c77-b37d-175080a8254e,Alarms,alarms,alarms,action,OPERATOR,sequential,"Be careful, thiefs!",alarms-alarms
389,147,68cc4a0d-f52e-4c77-b37d-175080a8254e,applianceState/all/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
390,148,fd0a57cd-5e98-4716-b37a-b816a9d102c2,environment/@gasSensor,kitchen,gassensor,condition,equal,and,true,kitchen-gassensor
391,148,fd0a57cd-5e98-4716-b37a-b816a9d102c2,environment/@lightLevel,kitchen,lightlevel,condition,equal,rule,NO_LIGHT,kitchen-lightlevel
392,148,fd0a57cd-5e98-4716-b37a-b816a9d102c2,Alarms,alarms,alarms,action,OPERATOR,parallel,Gas leak!,alarms-alarms
393,148,fd0a57cd-5e98-4716-b37a-b816a9d102c2,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,kitchen-alllight
394,148,fd0a57cd-5e98-4716-b37a-b816a9d102c2,applianceState/Kitchen/lightColor,kitchen,hue color light kitchen,action,OPERATOR,none,update:lightColor,kitchen-hue color light kitchen
395,149,b6fcfa7f-a64f-4573-9cbc-56d179b1c234,user/activity/@wakingup,activity,wakingup,event,equal,and,true,activity-wakingup
396,149,b6fcfa7f-a64f-4573-9cbc-56d179b1c234,environment/@lightLevel,bedroom,lightlevel,condition,equal,rule,NO_LIGHT,bedroom-lightlevel
397,149,b6fcfa7f-a64f-4573-9cbc-56d179b1c234,applianceState/Bedroom/@scene,bedroom,relax,action,OPERATOR,sequential,invokeFunctions:lightScene,bedroom-relax
398,149,b6fcfa7f-a64f-4573-9cbc-56d179b1c234,Reminders,reminders,reminders,action,OPERATOR,none,Have a nice day!,reminders-reminders
399,150,47242790-49ea-4650-9bba-8b95f5db0f44,technology/appliance/@door,fridge,door,condition,equal,rule,OPEN,fridge-door
400,150,47242790-49ea-4650-9bba-8b95f5db0f44,Alarms,alarms,alarms,action,OPERATOR,none,You left the fridge open!,alarms-alarms
401,151,21f08e92-6d2f-442a-9a3a-4445f193880e,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,condition,outside,and,KITCHEN,relativeposition-typeofproximity
402,151,21f08e92-6d2f-442a-9a3a-4445f193880e,environment/@gasSensor,kitchen,gassensor,condition,equal,rule,true,kitchen-gassensor
403,151,21f08e92-6d2f-442a-9a3a-4445f193880e,applianceState/all/@scene,all,biorhythmlight,action,OPERATOR,parallel,invokeFunctions:lightScene,all-biorhythmlight
404,151,21f08e92-6d2f-442a-9a3a-4445f193880e,Alarms,alarms,alarms,action,OPERATOR,none,"Th egas sensor is active, check that you have turned it off!",alarms-alarms
405,152,0bf39de4-3a7d-427d-a095-ed20728eb16e,user/cognitive/@emotionalState,cognitive,emotionalstate,event,equal,and,SAD,cognitive-emotionalstate
406,152,0bf39de4-3a7d-427d-a095-ed20728eb16e,technology/light/@state,livingroomlight,state,condition,equal,rule,OFF,livingroomlight-state
407,152,0bf39de4-3a7d-427d-a095-ed20728eb16e,applianceState/LivingRoom/@scene,livingroom,relax,action,OPERATOR,parallel,invokeFunctions:lightScene,livingroom-relax
408,152,0bf39de4-3a7d-427d-a095-ed20728eb16e,Reminders,reminders,reminders,action,OPERATOR,none,Do you want me to play some music?,reminders-reminders
409,153,bcec60fe-9865-4b70-8e4a-804739f769e6,environment/currentWeather/@rain,currentweather,rain,event,equal,and,true,currentweather-rain
410,153,bcec60fe-9865-4b70-8e4a-804739f769e6,environment/@doorWindowSensor,livingroom,windowsensor,condition,equal,rule,OPEN,livingroom-windowsensor
411,153,bcec60fe-9865-4b70-8e4a-804739f769e6,Alarms,alarms,alarms,action,OPERATOR,none,"It's raining, close the windows",alarms-alarms
412,154,9b5a9197-d049-4b0a-8fd7-7c560b1ecb0e,user/activity/@medicationName,activity,medicationname,condition,equal,rule,pressione,activity-medicationname
413,154,9b5a9197-d049-4b0a-8fd7-7c560b1ecb0e,applianceState/all/@scene,all,biorhythmlight,action,OPERATOR,parallel,invokeFunctions:lightScene,all-biorhythmlight
414,154,9b5a9197-d049-4b0a-8fd7-7c560b1ecb0e,Alarms,alarms,alarms,action,OPERATOR,none,You didn't take the meds!,alarms-alarms
415,155,c4e9d6e9-e2ca-40f8-92bb-56c390706437,environment/@gasSensor,kitchen,gassensor,condition,equal,and,true,kitchen-gassensor
416,155,c4e9d6e9-e2ca-40f8-92bb-56c390706437,technology/light/@state,kitchenlight,state,condition,equal,rule,OFF,kitchenlight-state
417,155,c4e9d6e9-e2ca-40f8-92bb-56c390706437,Alarms,alarms,alarms,action,OPERATOR,parallel,Has anyone forgotten to turn off the gas?,alarms-alarms
418,155,c4e9d6e9-e2ca-40f8-92bb-56c390706437,applianceState/Bedroom/lightColor,bedroom,hue color light bedroom,action,OPERATOR,none,update:lightColor,bedroom-hue color light bedroom
419,156,84892db3-34ff-4493-afcf-396cd9601118,environment/currentWeather/@outdoorTemperature,currentweather,outdoortemperature,event,lessthen,and,6,currentweather-outdoortemperature
420,156,84892db3-34ff-4493-afcf-396cd9601118,environment/@doorWindowSensor,corridor,windowsensor,condition,equal,rule,CLOSE,corridor-windowsensor
421,156,84892db3-34ff-4493-afcf-396cd9601118,Reminders,reminders,reminders,action,OPERATOR,none,"""é freddo, é meglio tu chiuda la finestra del corridoio""",reminders-reminders
422,157,84bfbfb4-489c-4a1e-9bfa-507f511c9e27,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,event,outside,and,BATHROOM,relativeposition-typeofproximity
423,157,84bfbfb4-489c-4a1e-9bfa-507f511c9e27,technology/light/@state,bathroomlight,state,condition,equal,rule,ON,bathroomlight-state
424,157,84bfbfb4-489c-4a1e-9bfa-507f511c9e27,applianceState/Corridor/lightColor,corridor,light strip corridor,action,OPERATOR,parallel,update:lightColor,corridor-light strip corridor
425,157,84bfbfb4-489c-4a1e-9bfa-507f511c9e27,Reminders,reminders,reminders,action,OPERATOR,none,Remember to turn off the light when you leave the bathroom,reminders-reminders
426,158,abdc0094-0622-4a40-ad09-5afb39e1f991,technology/light/@brightness,kitchenlight,brightness,condition,lessthen,rule,1,kitchenlight-brightness
427,158,abdc0094-0622-4a40-ad09-5afb39e1f991,Reminders,reminders,reminders,action,OPERATOR,none,Change the kitchen lamp,reminders-reminders
428,159,3e0e4090-8a37-48b4-a9e4-fb4853710e26,user/physiological/@steps,physiological,steps,condition,morethen,rule,7000,physiological-steps
429,159,3e0e4090-8a37-48b4-a9e4-fb4853710e26,Alarms,alarms,alarms,action,OPERATOR,parallel,You did little exercise today. You should take a walk.,alarms-alarms
430,159,3e0e4090-8a37-48b4-a9e4-fb4853710e26,applianceState/LivingRoom/lightColor,livingroom,hue color light living room,action,OPERATOR,none,update:lightColor,livingroom-hue color light living room
431,160,baa53766-6357-4ceb-9890-db3f6c60809c,technology/light/@state,bathroomlight,state,condition,equal,and,ON,bathroomlight-state
432,160,baa53766-6357-4ceb-9890-db3f6c60809c,environment/dateTime/@localTime,datetime,localtime,condition,equal,rule,21:00,datetime-localtime
433,160,baa53766-6357-4ceb-9890-db3f6c60809c,xPath missing!!,reminders,reminders,action,OPERATOR,NEXTOPERATOR,"""Remember to turn off the bathroom light before going to sleep!""",reminders-reminders
434,161,20d948fc-2be8-4f95-a577-c497465d7ae8,environment/sensors/@motion,kitchen,motion,condition,equal,and,VALUE,kitchen-motion
435,161,20d948fc-2be8-4f95-a577-c497465d7ae8,environment/sensors/@gasSensor,kitchen,gassensor,event,equal,rule,VALUE,kitchen-gassensor
436,161,20d948fc-2be8-4f95-a577-c497465d7ae8,xPath missing!!,reminders,reminders,action,OPERATOR,NEXTOPERATOR,"""Gas stove unattended, turn it off as soon as you can!""",reminders-reminders
437,162,b8718916-289b-4fcb-8d3b-b75ba04f41ec,user/homeLocation/relativePosition/@typeOfProximity,test-user,typeofproximity,condition,inside,rule,BEDROOM,test-user-typeofproximity
438,162,b8718916-289b-4fcb-8d3b-b75ba04f41ec,xPath missing!!,reminders,reminders,action,OPERATOR,NEXTOPERATOR,"""Child is not in the bedroom!""",reminders-reminders
439,162,b8718916-289b-4fcb-8d3b-b75ba04f41ec,applianceState/Bedroom/lightColor,bedroom,hue color light bedroom,action,OPERATOR,NEXTOPERATOR,update:lightColor,bedroom-hue color light bedroom
440,163,d6490f56-c017-499f-83fc-be2299aa4c6d,environment/sensors/@motion,kitchen,motion,condition,equal,and,VALUE,kitchen-motion
441,163,d6490f56-c017-499f-83fc-be2299aa4c6d,technology/appliance/@door,fridge,door,condition,equal,rule,OPEN,fridge-door
442,163,d6490f56-c017-499f-83fc-be2299aa4c6d,applianceState/Corridor/lightColor,corridor,light strip corridor,action,OPERATOR,NEXTOPERATOR,update:lightColor,corridor-light strip corridor
443,164,4d449304-b8c1-46ae-ad88-6db401db86c4,user/activity/sleep/@bedInOut,sleep,bedoccupancy,event,equal,and,OUT,sleep-bedoccupancy
444,164,4d449304-b8c1-46ae-ad88-6db401db86c4,technology/light/@state,smalllight,state,condition,equal,rule,OFF,smalllight-state
445,164,4d449304-b8c1-46ae-ad88-6db401db86c4,applianceState/Bedroom/lightColor,bedroom,hue color light bedroom,action,OPERATOR,NEXTOPERATOR,update:lightColor,bedroom-hue color light bedroom
446,164,4d449304-b8c1-46ae-ad88-6db401db86c4,xPath missing!!,reminders,reminders,action,OPERATOR,NEXTOPERATOR,"""good awakening!""",reminders-reminders
447,165,4abaf892-9faf-483c-b2aa-01395946c72a,technology/light/@state,livingroomlight,state,event,equal,rule,OFF,livingroomlight-state
448,165,4abaf892-9faf-483c-b2aa-01395946c72a,Reminders,reminders,reminders,action,OPERATOR,none,Living room light on,reminders-reminders
449,166,135625e8-5b2a-41f1-a2e0-99b897bac6ca,environment/@doorWindowSensor,entrance,doorsensor,event,equal,and,OPEN,entrance-doorsensor
450,166,135625e8-5b2a-41f1-a2e0-99b897bac6ca,environment/currentWeather/@rain,currentweather,rain,condition,equal,rule,true,currentweather-rain
451,166,135625e8-5b2a-41f1-a2e0-99b897bac6ca,Reminders,reminders,reminders,action,OPERATOR,none,Close the window,reminders-reminders
452,167,465b0445-18fc-4979-926e-2d51ebf3a4e1,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,event,inside,rule,LIVINGROOM,relativeposition-typeofproximity
453,167,465b0445-18fc-4979-926e-2d51ebf3a4e1,Alarms,alarms,alarms,action,OPERATOR,parallel,Lights off,alarms-alarms
454,167,465b0445-18fc-4979-926e-2d51ebf3a4e1,applianceState/all/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
455,168,34cbf3c6-a1cf-4c83-af6b-0e217bc4e726,environment/@motion,livingroom,motion,condition,equal,and,VALUE,livingroom-motion
456,168,34cbf3c6-a1cf-4c83-af6b-0e217bc4e726,technology/light/@state,greatluminaire,state,condition,equal,rule,OFF,greatluminaire-state
457,168,34cbf3c6-a1cf-4c83-af6b-0e217bc4e726,Alarms,alarms,alarms,action,OPERATOR,parallel,Movement in the house,alarms-alarms
458,168,34cbf3c6-a1cf-4c83-af6b-0e217bc4e726,applianceState/all/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
459,169,34369a52-cc75-440e-a711-e029b6437166,user/activity/@wakingup,activity,wakingup,event,equal,and,true,activity-wakingup
460,169,34369a52-cc75-440e-a711-e029b6437166,technology/light/@state,bedroomlight,state,condition,equal,rule,ON,bedroomlight-state
461,169,34369a52-cc75-440e-a711-e029b6437166,applianceState/Bedroom/@scene,bedroom,relax,action,OPERATOR,parallel,invokeFunctions:lightScene,bedroom-relax
462,169,34369a52-cc75-440e-a711-e029b6437166,Reminders,reminders,reminders,action,OPERATOR,none,Today's appointments,reminders-reminders
463,170,c1dafea2-723d-4f3c-921b-a6f30bc4c60a,technology/light/@temperature,bedroomportablelight,temperature,condition,equal,rule,0,bedroomportablelight-temperature
464,170,c1dafea2-723d-4f3c-921b-a6f30bc4c60a,Reminders,reminders,reminders,action,OPERATOR,none,"Don't strain your eyes, turn the color to warmer shades",reminders-reminders
465,171,25c3de98-eb63-4cbc-9f11-615575cf50a7,environment/dateTime/@localTime,datatime,localtime,event,equal,and,21:30,datatime-localtime
466,171,25c3de98-eb63-4cbc-9f11-615575cf50a7,environment/@lightLevel,bedroom,lightlevel,condition,equal,rule,NORMAL_LIGHT,bedroom-lightlevel
467,171,25c3de98-eb63-4cbc-9f11-615575cf50a7,Reminders,reminders,reminders,action,OPERATOR,none,Lower the brightness of the light for better rest,reminders-reminders
468,172,85495d69-92d7-4ddb-b1b6-c489fe694ebd,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,event,outside,and,KITCHEN,relativeposition-typeofproximity
469,172,85495d69-92d7-4ddb-b1b6-c489fe694ebd,technology/appliance/@door,fridge,door,condition,equal,rule,OPEN,fridge-door
470,172,85495d69-92d7-4ddb-b1b6-c489fe694ebd,applianceState/Corridor/allLight,corridor,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,corridor-alllight
471,172,85495d69-92d7-4ddb-b1b6-c489fe694ebd,Reminders,reminders,reminders,action,OPERATOR,none,The refrigerator remained open,reminders-reminders
472,173,4588fbfd-de8c-4190-8331-dd00fb70c93e,environment/@smokeSensor,kitchen,smokesensor,event,equal,and,true,kitchen-smokesensor
473,173,4588fbfd-de8c-4190-8331-dd00fb70c93e,technology/light/@state,kitchenlight,state,event,equal,rule,ON,kitchenlight-state
474,173,4588fbfd-de8c-4190-8331-dd00fb70c93e,Alarms,alarms,alarms,action,OPERATOR,parallel,Smoke in the kitchen,alarms-alarms
475,173,4588fbfd-de8c-4190-8331-dd00fb70c93e,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
476,174,d0f8603f-0cd6-4c59-8503-37390aff412a,user/activity/@wakingup,activity,wakingup,event,equal,rule,true,activity-wakingup
477,174,d0f8603f-0cd6-4c59-8503-37390aff412a,Alarms,alarms,alarms,action,OPERATOR,parallel,You woke up at an unusual time. You may have to regain energy for tomorrow!,alarms-alarms
478,174,d0f8603f-0cd6-4c59-8503-37390aff412a,Reminders,reminders,reminders,action,OPERATOR,none,"News about your sleep, look at your mail ",reminders-reminders
479,175,3c4fd0bf-7e11-4030-9b21-4049004f3fba,technology/appliance/@door,fridge,door,condition,equal,rule,OPEN,fridge-door
480,175,3c4fd0bf-7e11-4030-9b21-4049004f3fba,Reminders,reminders,reminders,action,OPERATOR,none,The fridge door is open,reminders-reminders
481,176,65daba24-4386-441d-9ed6-0ff0c107e212,environment/@lightLevel,livingroom,lightlevel,condition,equal,rule,DAY_LIGHT,livingroom-lightlevel
482,176,65daba24-4386-441d-9ed6-0ff0c107e212,Alarms,alarms,alarms,action,OPERATOR,parallel,The living room light has just been turned on ,alarms-alarms
483,176,65daba24-4386-441d-9ed6-0ff0c107e212,applianceState/LivingRoom/allLight,livingroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,livingroom-alllight
484,177,bae86fd0-98c2-4774-9d79-4b5e552860bd,environment/@doorWindowSensor,entrance,doorsensor,condition,equal,and,OPEN,entrance-doorsensor
485,177,bae86fd0-98c2-4774-9d79-4b5e552860bd,technology/light/@state,entrancelight,state,condition,equal,rule,OFF,entrancelight-state
486,177,bae86fd0-98c2-4774-9d79-4b5e552860bd,Alarms,alarms,alarms,action,OPERATOR,parallel,The entrance light has just been turned on,alarms-alarms
487,177,bae86fd0-98c2-4774-9d79-4b5e552860bd,applianceState/Entrance/allLight,entrance,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,entrance-alllight
488,178,d53767aa-f92b-4540-b461-4ddf6316066b,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,event,inside,and,BEDROOM,relativeposition-typeofproximity
489,178,d53767aa-f92b-4540-b461-4ddf6316066b,technology/light/@state,bedroomlight,state,condition,equal,rule,OFF,bedroomlight-state
490,178,d53767aa-f92b-4540-b461-4ddf6316066b,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bedroom-alllight
491,178,d53767aa-f92b-4540-b461-4ddf6316066b,Reminders,reminders,reminders,action,OPERATOR,none,The bedroom light has been turned on,reminders-reminders
492,179,6d810c93-1383-4da6-8e3a-bf73773f60ce,environment/@temperatureLevel,livingroom,temperaturelevel,event,lessthen,and,10,livingroom-temperaturelevel
493,179,6d810c93-1383-4da6-8e3a-bf73773f60ce,environment/@doorWindowSensor,livingroom,windowsensor,condition,equal,rule,OPEN,livingroom-windowsensor
494,179,6d810c93-1383-4da6-8e3a-bf73773f60ce,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bedroom-alllight
495,179,6d810c93-1383-4da6-8e3a-bf73773f60ce,Reminders,reminders,reminders,action,OPERATOR,none,The living room window is open and the inside temperature is too low,reminders-reminders
496,180,975beab7-7724-485c-b01a-afdd4202e211,environment/@lightLevel,bedroom,lightlevel,condition,equal,rule,DAY_LIGHT,bedroom-lightlevel
497,180,975beab7-7724-485c-b01a-afdd4202e211,Reminders,reminders,reminders,action,OPERATOR,none,The light in the bedroom is on,reminders-reminders
498,181,c805ffdc-fcde-4431-919f-7efa3b2d5d4c,environment/currentWeather/@outdoorCondition,currentweather,outdoorcondition,event,equal,and,FOG,currentweather-outdoorcondition
499,181,c805ffdc-fcde-4431-919f-7efa3b2d5d4c,environment/@doorWindowSensor,livingroom,windowsensor,condition,equal,rule,OPEN,livingroom-windowsensor
500,181,c805ffdc-fcde-4431-919f-7efa3b2d5d4c,Reminders,reminders,reminders,action,OPERATOR,none,It is advisable to close the kitchen window due to strong fog,reminders-reminders
501,182,266f3a3d-af3d-4ec1-ae52-8284dd1e6c6f,user/physiological/@heartRate,physiological,heartrate,condition,lessthen,rule,100,physiological-heartrate
502,182,266f3a3d-af3d-4ec1-ae52-8284dd1e6c6f,Alarms,alarms,alarms,action,OPERATOR,sequential,Check the blood pressure,alarms-alarms
503,182,266f3a3d-af3d-4ec1-ae52-8284dd1e6c6f,applianceState/Bedroom/lightColor,bedroom,hue color light bedroom,action,OPERATOR,none,update:lightColor,bedroom-hue color light bedroom
504,183,3b46d821-2419-4557-b184-d03c037752b7,environment/@doorWindowSensor,kitchen,windowsensor,condition,equal,and,OPEN,kitchen-windowsensor
505,183,3b46d821-2419-4557-b184-d03c037752b7,technology/light/@state,kitchenlight,state,condition,equal,rule,OFF,kitchenlight-state
506,183,3b46d821-2419-4557-b184-d03c037752b7,Alarms,alarms,alarms,action,OPERATOR,parallel,kitchen window is open,alarms-alarms
507,183,3b46d821-2419-4557-b184-d03c037752b7,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
508,184,87c40543-2bd5-4741-bc5f-d881bd3144ae,user/position/timeInsideARoom/@timeInsideBathroom,timeinsidearoom,timeinsidebathroom,event,morethen,and,15,timeinsidearoom-timeinsidebathroom
509,184,87c40543-2bd5-4741-bc5f-d881bd3144ae,technology/light/@state,bathroomlight,state,condition,equal,rule,ON,bathroomlight-state
510,184,87c40543-2bd5-4741-bc5f-d881bd3144ae,applianceState/bathroom/lightColor,bathroom,hue color light bathroom,action,OPERATOR,parallel,update:lightColor,bathroom-hue color light bathroom
511,184,87c40543-2bd5-4741-bc5f-d881bd3144ae,Reminders,reminders,reminders,action,OPERATOR,none,15 minutes spent in bathroom,reminders-reminders
512,185,e26db514-f135-40d6-a2d0-5d56262bb106,technology/light/@state,corridorlightstrip,state,condition,equal,rule,ON,corridorlightstrip-state
513,185,e26db514-f135-40d6-a2d0-5d56262bb106,Reminders,reminders,reminders,action,OPERATOR,none,reminder text,reminders-reminders
514,186,1c0b985d-bb9c-4ba7-ba0d-95cf5a8e6548,environment/@doorWindowSensor,livingroom,windowsensor,condition,equal,and,OPEN,livingroom-windowsensor
515,186,1c0b985d-bb9c-4ba7-ba0d-95cf5a8e6548,environment/@temperatureLevel,livingroom,temperaturelevel,event,lessthen,rule,20,livingroom-temperaturelevel
516,186,1c0b985d-bb9c-4ba7-ba0d-95cf5a8e6548,Reminders,reminders,reminders,action,OPERATOR,none,reminder text,reminders-reminders
517,187,191559bb-e857-4bdb-8cf4-2cd6dc336354,environment/@doorWindowSensor,entrance,doorsensor,condition,equal,rule,CLOSE,entrance-doorsensor
518,187,191559bb-e857-4bdb-8cf4-2cd6dc336354,Alarms,alarms,alarms,action,OPERATOR,sequential,alarm text,alarms-alarms
519,187,191559bb-e857-4bdb-8cf4-2cd6dc336354,applianceState/all/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
520,188,f651fb0d-249f-48b6-88e7-706e12a95ae0,environment/@smokeSensor,kitchen,smokesensor,condition,equal,and,true,kitchen-smokesensor
521,188,f651fb0d-249f-48b6-88e7-706e12a95ae0,environment/@lightLevel,kitchen,lightlevel,condition,equal,rule,NO_LIGHT,kitchen-lightlevel
522,188,f651fb0d-249f-48b6-88e7-706e12a95ae0,Alarms,alarms,alarms,action,OPERATOR,sequential,alarm text,alarms-alarms
523,188,f651fb0d-249f-48b6-88e7-706e12a95ae0,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
524,189,e1c90be0-7a20-49d1-805e-332027ab28bf,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,condition,outside,and,BATHROOM,relativeposition-typeofproximity
525,189,e1c90be0-7a20-49d1-805e-332027ab28bf,environment/@lightLevel,bathroom,lightlevel,event,equal,rule,NORMAL_LIGHT,bathroom-lightlevel
526,189,e1c90be0-7a20-49d1-805e-332027ab28bf,Reminders,reminders,reminders,action,OPERATOR,sequential,reminder text,reminders-reminders
527,189,e1c90be0-7a20-49d1-805e-332027ab28bf,applianceState/All/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
528,190,2c4a33ef-e155-4b45-a2bf-5ceb3319a1a2,environment/currentWeather/@outdoorCondition,currentweather,outdoorcondition,condition,equal,rule,RAIN,currentweather-outdoorcondition
529,190,2c4a33ef-e155-4b45-a2bf-5ceb3319a1a2,Reminders,reminders,reminders,action,OPERATOR,none,remember the umbrella,reminders-reminders
530,191,98a4e1f1-16f0-4a45-afbc-8f531eb8f638,environment/@smokeSensor,kitchen,smokesensor,condition,equal,or,true,kitchen-smokesensor
531,191,98a4e1f1-16f0-4a45-afbc-8f531eb8f638,environment/@temperatureLevel,kitchen,temperaturelevel,condition,morethen,rule,40,kitchen-temperaturelevel
