 if currentweather rain is true  if currentweather outdoortemperature is less then 5  then reminders reminders  remember the umbrella and cover yourself that its cold outside ,287
 if kitchen lightlevel is daylight  if kitchen lightlevel is nolight  then kitchen alllight  turn on or off  then alarms alarms  its morning ,288
 if timeinsidearoom timeinsidebedroom is 30  if bedroomlight temperature is more than 20  then bedroom alllight  turn on or off  then reminders reminders  the light bulb is overheating too much ,289
 when bathroomlight brightness is less then 20  then reminders reminders  enjoy your relax ,290
 when relativeposition typeofproximity is inside house  then alarms alarms  i turned the lights off  then all alllight  turn on or off ,291
 when kitchen gassensor is true  if kitchen windowsensor is close  then reminders reminders  open the window too much gas ,292
 if livingroom lightlevel is daylight  if livingroomlight state is on  then alarms alarms  artificial light is not needed now  then livingroom alllight  turn on or off ,293
 when relativeposition typeofproximity is outside bedroom  if bedroomlight state is on  then bedroom alllight  turn on or off  then reminders reminders  remember to turn the lights off ,294
 when fridge door is open  then reminders reminders  close the fridge door ,295
 when bedroom lightlevel is nolight  then bedroom alllight  turn on or off  then alarms alarms  lights off ,296
 when entrance temperaturelevel is less then 15  if entrance windowsensor is open  then reminders reminders  turn on the heaters and close the windows ,297
 if livingroom windowsensor is close  if livingroom lightlevel is dark  then alarms alarms  lights on  then livingroom alllight  turn on or off ,298
 when relativeposition typeofproximity is inside bathroom  if bathroomlight state is off  then bathroom hue color light bathroom  change light color  then reminders reminders  light changed ,299
 when fridge door is open  then reminders reminders  the fridge is open ,300
 if cognitive vocalemotionalstate is happy  if datetime localtime is 0000  then all relax  start light scene  then alarms alarms  in the midst of all difficulties there is an opportunity ,301
 if currentweather outdoortemperature is less then 2  if bedroom temperaturelevel is less then 8  then reminders reminders  bedroom temperature is low ,302
 if livingroom lightlevel is normallight  if datetime localtime is 0900  if livingroomlight state is off  then livingroom alllight  turn on or off  then alarms alarms  light level is low turn the lights on ,303
 when relativeposition typeofproximity is outside house  if greatluminaire state is on  then all alllight  turn on or off  then reminders reminders  you forgotten the lights on i turned them off ,304
 if fridge door is open  then alarms alarms  close the fridge door ,305
 if livingroom lightlevel is dark  then alarms alarms  you forgot the light on in the living room i will take care of that be careful  then livingroom alllight  turn on or off ,306
 when currentweather outdoorcondition is thunderstorm  if currentweather rainquantity is more than 40  then reminders reminders  unplug everything and check for flooding ,307
 if livingroom lightlevel is nolight  if livingroomlight state is off  then alarms alarms  you left the lights out in the living room  then livingroom alllight  turn on or off ,308
 if personaldata age is more than 65  when corridorlightstrip state is off  then reminders reminders  the light strip in the corridor has gone out be careful  then corridor alllight  turn on or off ,309
 if microwave door is open  then reminders reminders  microwave door is open ,310
 if corridor smokesensor is true  then alarms alarms  warning corridor smoke sensor is not active  then corridor light strip corridor  change light color ,311
 when currentweather rain is true  if currentweather outdoorpressure is more than 50  then reminders reminders  avoid going out today ,312
 if entrance noiselevel is more than 0  if entrancelight state is off  then alarms alarms  noise heard at the entrance  then entrance alllight  turn on or off ,313
 when sleep sleepduration is more than 600  if bedroomportablelight state is off  then bedroom alllight  turn on or off  then reminders reminders  its time to get out of bed ,314
 when entrancelight state is on  then reminders reminders  someone is entering ,315
 if entrance doorsensor is close  then alarms alarms  door open  then entrance alllight  turn on or off ,316
 when kitchen lightlevel is nolight  if kitchen gassensor is true  then reminders reminders  careful stoves on ,317
 if datetime localtime is 2000  if kitchenlight state is off  then alarms alarms  its dinner time  then kitchen alllight  turn on or off ,318
 when relativeposition typeofproximity is inside bathroom  if bathroomlight state is off  then bathroom alllight  turn on or off  then reminders reminders  remember to turn off the light when you leave the bathroom ,319
 if fridge door is close  then reminders reminders  fridge door is open ,320
 if physiological steps is more than 1999  then alarms alarms  your daily step goal has not been reached  then all activate  start light scene ,321
 if currentweather outdoortemperature is less then 16  when currentweather rain is true  then reminders reminders  take the umbrella and the scarf ,322
 if cognitive cognitivestate is memorylossesassociatedwithage  if personaldata age is more than 70  then alarms alarms  remember to check if the bathroom window is closed ,323
 if livingroom lightlevel is daylight  when cognitive vocalemotionalstate is angry  then livingroom relax  start light scene  then reminders reminders  remember to take breaks and relax ,324
 when fridge door is open  then reminders reminders  remember to close the fridge door ,325
 when physiological heartrate is 60  then bedroom hue color light bedroom  change light color  then alarms alarms  alarm text ,326
 if currentweather outdoorcondition is rain  if livingroom windowsensor is open  then reminders reminders  its raining close the living room window ,327
 when bathroom temperaturelevel is less then 13  if bathroom lightlevel is nolight  then reminders reminders  bathroom temperature is less then 13 degrees  then bathroom alllight  turn on or off ,328
 when physiological heartrate is more than 90  if livingroomlight color is yellow  then reminders reminders  hearth rate more than 90 bpm  then bedroom alllight  turn on or off ,329
 when microwave door is open  then reminders reminders  check the container ,330
 if bedroom lightlevel is dark  then alarms alarms  rest time  then bedroom alllight  turn on or off ,331
 when bedroom temperaturelevel is less then 18  if bedroom windowsensor is open  then reminders reminders  close the bedroom window ,332
 if corridor motion is true  if corridorlightstrip state is on  then alarms alarms  unused corridor lights shutdown  then corridor alllight  turn on or off ,333
 when relativeposition typeofproximity is inside house  if entrancelight state is off  then entrance alllight  turn on or off  then reminders reminders  data connection disabled ,334
 when kitchenlight state is off  then reminders reminders  close the window ,335
 when entrance doorsensor is close  then entrance alllight  turn on or off  then alarms alarms  door open ,336
 if bathroom noiselevel is 10  when bathroomlight state is off  then reminders reminders  turn off the tap ,337
 if currentweather rain is true  if bedroom windowsensor is open  then alarms alarms  its raining  then corridor alllight  turn on or off ,338
 when timeinsidearoom timeinsidebedroom is 600  if bedroomlight state is off  then bedroom alllight  turn on or off  then alarms alarms  wake up ,339
 if bathroomlight state is on  then reminders reminders  microwave door open ,340
 when bathroomlight state is off  then bathroom alllight  turn on or off  then alarms alarms  bathroom light on ,341
 if currentweather rain is true  when livingroom windowsensor is open  then reminders reminders  you left the windows open ,342
 if datetime localtime is 0000  if bedroomlight state is on  then bedroom alllight  turn on or off  then alarms alarms  its midnight ,343
 if relativeposition typeofproximity is inside livingroom  if livingroomlight state is off  then livingroom livingroom-greatluminare  customgreatluminare  then reminders reminders  light on ,344
 when fridge door is open  then reminders reminders  close the fridge door ,345
 if bathroomlight state is on  then alarms alarms  bathroom light is off  then bathroom alllight  turn on or off ,346
 when livingroom smokesensor is true  if kitchen windowsensor is close  then reminders reminders  open the window ,347
 if livingroom lightlevel is dark  when livingroomlight temperature is less then 20  then livingroom biorhythmlight  start light scene  then alarms alarms  cold ,348
 when timeinsidearoom timeinsidebathroom is more than 2  if bathroomlight state is off  then bathroom alllight  turn on or off  then reminders reminders  the light was off ,349
 when kitchenlight state is on  then reminders reminders  kitchen light remained on ,350
 when entrance doorsensor is close  then alarms alarms  the door is open  then bedroom hue color light bedroom  change light color ,351
 if sleep sleepduration is more than 300  when datetime localtime is 1200  then reminders reminders  get up ,352
 if currentweather outdoorcondition is thunderstorm  if livingroomlight state is on  then livingroom relax  start light scene  then reminders reminders  its raining outside ,353
 when timeinsidearoom timeinsidebathroom is more than 20  when bathroomlight state is off  then bathroom alllight  turn on or off  then reminders reminders  20 minutes in the bathroom ,354
 when fridge door is open  then reminders reminders  today you opened the fridge door numfridgeevent times ,355
 if cognitive trainingresult is stupendously  then alarms alarms  tomorrow you will train better now take a shower  then bathroom relax  start light scene ,356
 when bathroom humiditylevel is more than 65  if bathroom temperaturelevel is less then 20  then reminders reminders  remember to dehumidify the bathroom before use ,357
 if entrance lightlevel is dark  if entrancelight state is off  then alarms alarms  make sure the entrance is lit  then entrance alllight  turn on or off ,358
 when vocalinput vocalstring is turnonlightinlivingroom  if livingroomlight state is off  then livingroom alllight  turn on or off  then reminders reminders  successful voice command ,359
 if heating system state is on  then reminders reminders  heating system is on ,360
 if test-user outsideposition is office  then home alllight  turn on or off  then reminders reminders  your home awaits you ,361
 when bedroom temperature is less then 21  if bedroom lightlevel is nolight  then bedroom hue color light bedroom  change light color ,362
 if home securityintrusion is true  if entrance door is open  then reminders reminders  intrusione in corso  then home alllight  turn on or off ,363
 when test-user vocalsentence is alexa make coffee  if coffee machine state is on  then kitchen hue color light kitchen  change light color  then reminders reminders  throw out the trash ,364
 when wi fi state is off  then reminders reminders  wifi has been turned off ,365
 when activity medicationname is medicina  then alarms alarms  send an alert notification  then home alllight  turn on or off ,366
 if entrance lightlevel is nolight  when entrance door is open  then entrance hue color light entrance  change light color ,367
 if datetime localtime is 0730  if bedroom light state is off  then devices alexa services  start alexa routine  then bedroom hue color light bedroom  change light color ,368
 when microwave state is on  if relativeposition typeofproximity is outside house  then kitchen microwave  turn on or off  then reminders reminders  il microonde ãƒâ¨ stato spento ,369
 when pc state is on  then reminders reminders  put on your glasses when you are at the computer ,370
 if bedroom windowsensor is open  then bedroom hue color light bedroom  change light color  then alarms alarms  send an alert notification  then alarms alarms  send an alert notification ,371
 when test-user bodytemperature is more than 38  if bedroom temperature is less then 20  then bedroom window  open or close  then reminders reminder  drink some water ,372
 when relativeposition typeofproximity is inside house  if today weather outdoortemperature is less then 13  then bathroom window  open or close ,373
 if datetime localtime is 0800  if coffee machine state is off  then bedroom hue color light bedroom  change light color  then kitchen coffeemachine  turn on or off ,374
 when home securityintrusion is true  then reminders reminders  it looks like someone has entered the house be sure to call the police ,375
 if entrance door is close  then alarms alarms  send an alert notification  then home alllight  turn on or off ,376
 if bedroom windowsensor is open  when today weather rain is true  then bedroom window  open or close ,377
 if datetime localtime is 0900  if sleep bedoccupancy is in  then bedroom hue color light bedroom  change light color  then devices alexa services  start alexa routine ,378
 when realtiveposition typeofproximity is outside house  if heating system state is on  then home heating  turn on or off  then reminders reminders  remember to turn off the heating when you leave the house you forgot that ,379
 if fridge door is open  then reminders reminders  close the fridge door ,380
 if home electricity is on  then reminders reminders  attention the power has gone out  then kitchen fridge  turn on or off ,381
 if relativeposition typeofproximity is outside house  when kitchen smokesensor is true  then alarms alarms  send an alert notification ,382
 if today weather outdoortemperature is less then 15  if heating system state is off  then home heating  turn on or off  then reminders reminders  its cold today the heating has been turned on ,383
 when test-user leisure is reading  if bedroom light state is off  then bedroom hue color light bedroom  change light color  then reminders reminders  enjoy the reading ,384
 if garden smokesensor is true  then home alllight  turn on or off  then alarms alarms  send an alert notification ,385
 when today weather rain is true  if bedroom windowsensor is open  then bedroom hue color light bedroom  change light color ,386
 if livingroom lightlevel is lowlight  if light state is off  then livingroom hue color light living room  change light color  then reminders reminders  you ruin your eyes ,387
 when physiological heartrate is more than 100  if smartphone state is on  if tablet state is on  if pc state is on  then home alllight  turn on or off  then reminders reminders  hearth rate too high ,388
 if microwave door is open  then reminders reminders  close the microwave door ,389
 when test-user relativeposition is inside house  then devices alexa services  start alexa routine ,390
 if activity medicationname is pressure pill  then devices smartphonetv  turn on or off  then reminders reminders  take the medicine ,391
 when relativeposition typeofproximity is outside garden  if entrance door is close  then home alllight  turn on or off ,392
 if bedroom temperature is less then 25  if heating system state is off  then devices smartphonetv  turn on or off  then reminders reminders  turn on heating system ,393
 when test-user leisure is watchingtv  if fridge door is open  then kitchen hue color light kitchen  change light color  then reminders reminders  fridge door open ,394
 when coffee machine state is off  then reminders reminders  the coffee is ready ,395
 when kitchen gassensor is true  if kitchen windowsensor is close  then home allwindow  open or close ,396
 if bedroom windowsensor is close  then alarms alarms  send an alert notification  then bedroom hue color light bedroom  change light color ,397
 if datetime localtime is 2300  if tv state is on  then devices tv  turn on or off  then home alllight  turn on or off ,398
 when test-user sweatingtype is high  if heating system state is on  then home heating  turn on or off  then reminders reminders  i have turned off the heating ,399
 when heating system state is on  then reminders reminders  the heaters are on ,400
 when currentweather outdoorcondition is rain  if livingroom windowsensor is open  then livingroom window  open or close ,401
 if home electricity is on  then alarms alarms  send an alert notification  then corridor light strip corridor  change light color ,402
 if datetime daytype is weekdays  if datetime localtime is 0800  then bedroom hue color light bedroom  change light color  then devices alexa services  start alexa routine ,403
 when relativeposition typeofproximity is outside house  if entrance door is open  then reminders reminders  the door is left open  then entrance door  open or close ,404
 if tv state is on  then reminders reminders  the tv is on ,405
 when bedroom temperature is more than 27  if bedroom windowsensor is close  then bedroom window  open or close ,406
 when livingroom motion is true  if livingroomlight state is on  then devices tv  turn on or off  then livingroom hue color light living room  change light color ,407
 if entrance door is close  then alarms alarms  send an alert notification  then home alllight  turn on or off ,408
 when test-user outsideposition is office  if livingroomlight state is on  then livingroom hue color light living room  change light color  then reminders reminders  you forget the lights on ,409
 when entrance door is open  then reminders reminders  the front door has been opened ,410
 when bathroom humidity is more than 70  if bathroom windowsensor is close  then bathroom window  open or close ,411
 if currentweather outdoorcondition is thunderstorm  if tv state is on  then devices tv  turn on or off  then home alllight  turn on or off ,412
 if entrance door is close  then alarms alarms  send an alert notification  then bedroom hue color light bedroom  change light color ,413
 when relativeposition typeofproximity is outside house  if heating system state is on  then home heating  turn on or off  then reminders reminders  heating off ,414
 when wi fi state is off  then reminders reminders  wifi is off check the internet connection ,415
 if bedroom gassensor is true  then alarms alarms  send an alert notification  then bedroom hue color light bedroom  change light color ,416
 when bedroom temperature is more than 20  if currentweather rain is true  then bedroom window  open or close ,417
 if datetime localtime is 2100  if livingroomlight state is off  then livingroom hue color light living room  change light color  then devices tv  turn on or off ,418
 when test-user outsideposition is office  if heating system state is on  then home heating  turn on or off  then reminders reminders  the heating system has been deactivated remember to activate it when you get home ,419
 if entrance motion is true  if entrance door is open  then devices alexa services  start alexa routine  then entrance hue color light entrance  change light color ,420
 if wi fi state is off  then reminders reminders  the wifi isnt working ,421
 if livingroom smokesensor is true  then alarms alarms  send an alert notification ,422
 when entrance lightlevel is daylight  if currentweather outdoortemperature is more than 15  then home allwindow  open or close ,423
 if tv state is on  when test-user leisure is watchingtv  then home robotvacuumcleaner  turn on or off  then reminders reminders  remember to use the vacuum when youre finished watching tv ,424
 if entrancelight state is off  then reminders reminders  turn on the lights ,425
 when activity medicationname is medicine name  then alarms alarms  send an alert notification  then bedroom hue color light bedroom  change light color ,426
 if currentweather outdoortemperature is 8  when livingroom windowsensor is open  then livingroom window  open or close ,427
 if datetime localtime is 2000  if living room alexa state is off  then devices alexa services  start alexa routine  then livingroom hue color light living room  change light color ,428
 when physiological heartrate is 135  if coffee machine state is on  then kitchen coffeemachine  turn on or off  then reminders reminders  dont drink too much coffee ,429
 when datetime localtime is 0745  if datetime daytype is weekdays  then kitchen coffeemachine  turn on or off ,430
 when pc state is on  then reminders reminders  remember to save your work ,431
 if datetime localtime is 1901  if kitchen alexa vocalinput is its time to cook  then devices alexa services  start alexa routine  then kitchen hue color light kitchen  change light color ,432
 when relativeposition typeofproximity is outside entrance  if entrance door is open  then home allwindow  open or close  then reminders reminders  remember to take the house keys and the mask ,433
